time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-13.4635781341,-7.02452241979,25.1663019875,6.13977142009,0.457966423629,0.0,-9.3920866764,-3.6094981167,3.96971917088,-0.105821876759,0.184130007085,0.0,465.94329220394576,465.7927535841962,465.85184336389835,465.2941998524642
4.559999999999991,-14.034223837,-7.24297261575,25.3971788162,6.13334866512,0.469143478744,0.0,-9.63055771967,-3.67250150402,3.72554019493,-0.109611482502,0.190271941663,0.0,412.2570689608086,412.8361761477765,412.92044116218284,412.5748352609006
4.6199999999999894,-14.6199216252,-7.46542040774,25.6142698486,6.12777271136,0.480591198095,0.0,-9.89377382743,-3.7427069702,3.5098292615,-0.0716213910451,0.19182043828,0.0,425.1208722990726,425.2908207684358,423.7651785309933,427.01093142681924
4.679999999999988,-15.2216741242,-7.69214223455,25.8182936756,6.12322455492,0.491645384838,0.0,-10.165736197,-3.8148829656,3.28991836304,-0.0858454834642,0.16137527502,0.0,427.10720661119893,424.53539822956697,427.373084091262,426.15363982023877
4.739999999999987,-15.8418969478,-7.92381346904,26.0124611754,6.11806867726,0.50089513999,0.0,-10.5091363886,-3.90766782927,3.18037583631,-0.0861033556276,0.133097160507,0.0,469.38908572454596,467.2092692400759,469.3462715976512,469.32059948441383
4.799999999999986,-16.4846936115,-8.16163366751,26.2029233467,6.11297296015,0.509614061165,0.0,-10.9178695407,-4.01977943081,3.16557217034,-0.08267839322,0.162516344171,0.0,503.9310615310262,506.0701853521499,504.7116971507956,504.953927473696
4.859999999999984,-17.1484741069,-8.40509438279,26.3855351974,6.10768316463,0.519683398131,0.0,-11.2092588122,-4.0957846767,2.92034386219,-0.102347802528,0.176735913996,0.0,430.7626165756377,431.99153315627007,431.10360565448127,429.4307560651617
4.919999999999983,-17.8333226834,-8.65418592347,26.5589443462,6.10101847386,0.530211329816,0.0,-11.6195724435,-4.20738056942,2.85698182171,-0.140902068138,0.172799467127,0.0,498.9290656889373,498.6674478400455,499.70175953042354,496.8719847377246
4.979999999999982,-18.538865656,-8.90875479065,26.7212105324,6.09265624221,0.540260894567,0.0,-11.8997398662,-4.27856583473,2.55085273566,-0.136474234324,0.15392959234,0.0,418.3502419342194,416.73177099809135,417.41946614104336,417.78645338729996
5.0399999999999805,-19.2626531899,-9.16803423479,26.8668321916,6.08449151784,0.549492538844,0.0,-12.2275402343,-4.36435616301,2.30157754304,-0.135300115425,0.153722849523,0.0,441.9277970970592,441.933243030369,443.09608083467606,443.17546366076857
